Code Ana;Analyte;Anonymat;Controle;Unite;Tech;App;Tri;Resultat;Effectif pairs;Cible pairs;ET pairs;Biais % pairs;Biais |c| pairs;z score pairs;Note pairs;Effectif ens;Cible ens;ET ens;Biais % ens;Biais |c| ens;z score ens;Note ens;Date;LA %;Opérateur
CK;TCA;1952B;21HA18;sec.;D1;PB6;XX;32,0;58;30,44;1,26;5,1;1,56;1,2;B+;858;40,96;3,28;-21,9;-8,96;-2,7;-2;27/10/2021;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;21HA19;sec.;D1;PB6;XX;25,8;58;24,70;0,93;4,5;1,10;1,2;TB;859;33,21;3,19;-22,3;-7,41;-2,3;-2;01/12/2021;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;21HA19;sec.;D1;PB6;XX;25,7;58;24,70;0,93;4,0;1,00;1,1;TB;859;33,21;3,19;-22,6;-7,51;-2,4;-2;01/12/2021;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;21HA20;sec.;D1;PB6;XX;46,1;58;40,39;2,63;14,1;5,71;2,2;+1;859;52,06;7,01;-11,4;-5,96;-0,9;B-;01/12/2021;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;21HA20;sec.;D1;PB6;XX;46,2;58;40,39;2,63;14,4;5,81;2,2;+1;859;52,06;7,01;-11,3;-5,86;-0,8;B-;01/12/2021;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;21HA98;sec.;D1;PB6;XX;26,3;46;24,96;0,92;5,4;1,34;1,5;B+;796;32,83;1,89;-19,9;-6,53;-3,5;-1;17/02/2021;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;21HA98;sec.;D1;PB6;XX;26,1;46;24,96;0,92;4,6;1,14;1,2;TB;796;32,83;1,89;-20,5;-6,73;-3,6;-2;17/02/2021;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;21HA99;sec.;D1;PB6;XX;46,2;46;36,49;1,74;26,6;9,71;5,6;+2;796;49,03;8,35;-5,8;-2,83;-0,3;TB;17/02/2021;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;21HA99;sec.;D1;PB6;XX;44,7;46;36,49;1,74;22,5;8,21;4,7;+1;796;49,03;8,35;-8,8;-4,33;-0,5;B-;17/02/2021;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA01;sec.;D1;PB6;XX;32,1;55;30,84;1,59;4,1;1,26;0,8;TB;848;41,10;3,81;-21,9;-9,00;-2,4;-1;26/01/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA01;sec.;D1;PB6;XX;32,3;55;30,84;1,59;4,7;1,46;0,9;TB;848;41,10;3,81;-21,4;-8,80;-2,3;-1;26/01/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA01;sec.;D1;PB6;XX;32,1;55;30,84;1,59;4,1;1,26;0,8;TB;848;41,10;3,81;-21,9;-9,00;-2,4;-1;26/01/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA02;sec.;D1;PB6;XX;64,4;55;55,64;3,87;15,7;8,76;2,3;+1;849;65,98;4,28;-2,4;-1,58;-0,4;TB;26/01/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA02;sec.;D1;PB6;XX;65,1;55;55,64;3,87;17,0;9,46;2,4;+1;849;65,98;4,28;-1,3;-0,88;-0,2;TB;26/01/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA02;sec.;D1;PB6;XX;64,4;55;55,64;3,87;15,7;8,76;2,3;+1;849;65,98;4,28;-2,4;-1,58;-0,4;TB;26/01/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA03;sec.;D1;PB6;XX;25,5;55;24,43;0,88;4,4;1,07;1,2;TB;853;33,08;3,04;-22,9;-7,58;-2,5;-2;02/03/2022;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA03;sec.;D1;PB6;XX;25,5;55;24,43;0,88;4,4;1,07;1,2;TB;853;33,08;3,04;-22,9;-7,58;-2,5;-2;02/03/2022;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA04;sec.;D1;PB6;XX;43,0;51;39,62;1,86;8,5;3,38;1,8;B+;847;51,81;7,27;-17,0;-8,81;-1,2;-1;02/03/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA04;sec.;D1;PB6;XX;43,9;51;39,62;1,86;10,8;4,28;2,3;B+;847;51,81;7,27;-15,3;-7,91;-1,1;-1;02/03/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA05;sec.;D1;PB6;XX;25,5;56;24,40;1,11;4,5;1,10;1,0;TB;860;33,01;2,53;-22,8;-7,51;-3,0;-2;30/03/2022;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA05;sec.;D1;PB6;XX;25,5;56;24,40;1,11;4,5;1,10;1,0;TB;860;33,01;2,53;-22,8;-7,51;-3,0;-2;30/03/2022;10,0;, Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA06;sec.;D1;PB6;XX;63,5;56;54,83;4,66;15,8;8,67;1,9;+1;856;65,85;4,50;-3,6;-2,35;-0,5;TB;30/03/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA06;sec.;D1;PB6;XX;63,7;56;54,83;4,66;16,2;8,87;1,9;+1;856;65,85;4,50;-3,3;-2,15;-0,5;TB;30/03/2022;12,0;, Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA07;sec.;D1;PB6;XX;31,8;51;29,80;1,52;6,7;2,00;1,3;B+;848;40,51;4,39;-21,5;-8,71;-2,0;-2;04/05/2022;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA07;sec.;D1;PB6;XX;31,8;51;29,80;1,52;6,7;2,00;1,3;B+;848;40,51;4,39;-21,5;-8,71;-2,0;-2;04/05/2022;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA08;sec.;D1;PB6;XX;42,9;51;39,69;2,37;8,1;3,21;1,4;B+;849;51,65;7,65;-16,9;-8,75;-1,1;-1;04/05/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA08;sec.;D1;PB6;XX;42,5;51;39,69;2,37;7,1;2,81;1,2;B+;849;51,65;7,65;-17,7;-9,15;-1,2;-1;04/05/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA09;sec.;D1;PB6;XX;25,4;52;23,99;0,74;5,9;1,41;1,9;B+;855;32,96;1,66;-22,9;-7,56;-4,5;-2;10/06/2022;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA09;sec.;D1;PB6;XX;25,1;52;23,99;0,74;4,6;1,11;1,5;TB;855;32,96;1,66;-23,8;-7,86;-4,7;-2;10/06/2022;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA10;sec.;D1;PB6;XX;43,8;53;40,15;2,92;9,1;3,65;1,3;B+;857;51,39;7,84;-14,8;-7,59;-1,0;-1;10/06/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA10;sec.;D1;PB6;XX;42,6;53;40,15;2,92;6,1;2,45;0,8;B+;857;51,39;7,84;-17,1;-8,79;-1,1;-1;10/06/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA11;sec.;D1;PB6;XX;25,5;54;23,99;0,69;6,3;1,51;2,2;B+;852;32,79;1,97;-22,2;-7,29;-3,7;-2;13/07/2022;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA11;sec.;D1;PB6;XX;25,2;54;23,99;0,69;5,0;1,21;1,8;B+;852;32,79;1,97;-23,1;-7,59;-3,8;-2;13/07/2022;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA12;sec.;D1;PB6;XX;42,0;54;40,59;4,14;3,5;1,41;0,3;TB;852;51,22;7,68;-18,0;-9,22;-1,2;-1;13/07/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA12;sec.;D1;PB6;XX;42,5;54;40,59;4,14;4,7;1,91;0,5;TB;852;51,22;7,68;-17,0;-8,72;-1,1;-1;13/07/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA13;sec.;D1;PB6;XX;25,3;52;23,95;0,70;5,6;1,35;1,9;B+;852;32,63;2,01;-22,5;-7,33;-3,6;-2;31/08/2022;10,0;Maud LEBAS
CK;TCA;1952B;22HA13;sec.;D1;PB6;XX;25,1;52;23,95;0,70;4,8;1,15;1,6;TB;852;32,63;2,01;-23,1;-7,53;-3,7;-2;31/08/2022;10,0;Maud LEBAS
CK;TCA;1952A;22HA14;sec.;D1;PB6;XX;64,4;51;53,64;3,45;20,1;10,76;3,1;+1;851;65,44;4,65;-1,6;-1,04;-0,2;TB;31/08/2022;12,0;Maud LEBAS
CK;TCA;1952B;22HA14;sec.;D1;PB6;XX;64,3;51;53,64;3,45;19,9;10,66;3,1;+1;851;65,44;4,65;-1,7;-1,14;-0,2;TB;31/08/2022;12,0;Maud LEBAS
CK;TCA;1952A;22HA15;sec.;D1;PB6;XX;32,0;54;29,50;1,39;8,5;2,50;1,8;B+;855;40,10;4,51;-20,2;-8,10;-1,8;-1;05/10/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA15;sec.;D1;PB6;XX;32,4;54;29,50;1,39;9,8;2,90;2,1;B+;855;40,10;4,51;-19,2;-7,70;-1,7;-1;05/10/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA16;sec.;D1;PB6;XX;41,9;53;41,57;5,26;0,8;0,33;0,1;TB;854;51,29;7,56;-18,3;-9,39;-1,2;-1;05/10/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA16;sec.;D1;PB6;XX;42,3;53;41,57;5,26;1,8;0,73;0,1;TB;854;51,29;7,56;-17,5;-8,99;-1,2;-1;05/10/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA17;sec.;D1;PB6;XX;32,1;47;29,55;1,43;8,6;2,55;1,8;B+;842;40,17;4,44;-20,1;-8,07;-1,8;-1;09/11/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA17;sec.;D1;PB6;XX;32,1;47;29,55;1,43;8,6;2,55;1,8;B+;842;40,17;4,44;-20,1;-8,07;-1,8;-1;09/11/2022;12,0;Marie BRIONNE-FRANCOIS, Maud LEBAS
CK;TCA;1952A;22HA18;sec.;D1;PB6;XX;64,7;47;54,25;3,58;19,3;10,45;2,9;+1;841;65,59;4,70;-1,4;-0,89;-0,2;TB;09/11/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA18;sec.;D1;PB6;XX;64,4;47;54,25;3,58;18,7;10,15;2,8;+1;841;65,59;4,70;-1,8;-1,19;-0,3;TB;09/11/2022;12,0;Marie BRIONNE-FRANCOIS, Maud LEBAS
CK;TCA;1952A;22HA19;sec.;D1;PB6;XX;24,7;47;24,28;0,62;1,7;0,42;0,7;TB;804;33,01;2,29;-25,2;-8,31;-3,6;-2;07/12/2022;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA19;sec.;D1;PB6;XX;24,6;47;24,28;0,62;1,3;0,32;0,5;TB;804;33,01;2,29;-25,5;-8,41;-3,7;-2;07/12/2022;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;22HA20;sec.;D1;PB6;XX;43,0;46;39,59;4,78;8,6;3,41;0,7;B+;806;49,06;7,02;-12,4;-6,06;-0,9;-1;07/12/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;22HA20;sec.;D1;PB6;XX;41,3;46;39,59;4,78;4,3;1,71;0,4;TB;806;49,06;7,02;-15,8;-7,76;-1,1;-1;07/12/2022;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;23HA01;sec.;D1;PB6;XX;25,5;7;25,40;0,60;0,4;0,10;0,2;TB;841;33,08;2,24;-22,9;-7,58;-3,4;-2;30/01/2023;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;23HA01;sec.;D1;PB6;XX;25,8;7;25,40;0,60;1,6;0,40;0,6;TB;841;33,08;2,24;-22,0;-7,28;-3,3;-2;30/01/2023;10,0;Marie BRIONNE-FRANCOIS, Maud LEBAS
CK;TCA;1952A;23HA02;sec.;D1;PB6;XX;72,9;7;72,53;1,80;0,5;0,37;0,2;TB;839;68,98;6,68;5,7;3,92;0,6;TB;30/01/2023;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;23HA02;sec.;D1;PB6;XX;72,9;7;72,53;1,80;0,5;0,37;0,2;TB;839;68,98;6,68;5,7;3,92;0,6;TB;30/01/2023;12,0;Marie BRIONNE-FRANCOIS, Maud LEBAS
CK;TCA;1952A;23HA03;sec.;D1;PB6;XX;31,0;7;30,81;0,31;0,6;0,19;0,6;TB;823;36,56;3,30;-15,2;-5,56;-1,7;-1;01/03/2023;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;23HA03;sec.;D1;PB6;XX;31,4;7;30,81;0,31;1,9;0,59;1,7;TB;823;36,56;3,30;-14,1;-5,16;-1,6;-1;01/03/2023;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;23HA04;sec.;D1;PB6;XX;45,4;7;47,79;4,28;-5,0;-2,39;-0,5;TB;824;49,64;6,97;-8,5;-4,24;-0,6;B-;01/03/2023;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;23HA04;sec.;D1;PB6;XX;45,8;7;47,79;4,28;-4,2;-1,99;-0,4;TB;824;49,64;6,97;-7,7;-3,84;-0,6;B-;01/03/2023;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;23HA05;sec.;D1;PB6;XX;32,0;45;29,20;0,86;9,6;2,80;3,3;B+;810;36,51;3,22;-12,4;-4,51;-1,4;-1;05/04/2023;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;23HA05;sec.;D1;PB6;XX;31,8;45;29,20;0,86;8,9;2,60;3,0;B+;810;36,51;3,22;-12,9;-4,71;-1,5;-1;05/04/2023;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;23HA06;sec.;D1;PB6;XX;74,5;45;61,98;3,06;20,2;12,52;4,1;+1;807;69,38;6,48;7,4;5,12;0,8;B+;05/04/2023;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;23HA06;sec.;D1;PB6;XX;75,9;45;61,98;3,06;22,5;13,92;4,6;+1;807;69,38;6,48;9,4;6,52;1,0;B+;05/04/2023;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;23HA07;sec.;D1;PB6;XX;26,1;7;25,67;0,64;1,7;0,43;0,6;TB;803;33,10;1,92;-21,1;-7,00;-3,6;-2;03/05/2023;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;23HA07;sec.;D1;PB6;XX;26,2;7;25,67;0,64;2,1;0,53;0,8;TB;803;33,10;1,92;-20,8;-6,90;-3,6;-2;03/05/2023;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;23HA08;sec.;D1;PB6;XX;46,5;7;48,50;5,17;-4,1;-2,00;-0,3;TB;806;49,54;6,89;-6,1;-3,04;-0,4;B-;03/05/2023;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952B;23HA08;sec.;D1;PB6;XX;46,2;7;48,50;5,17;-4,7;-2,30;-0,4;TB;806;49,54;6,89;-6,7;-3,34;-0,5;B-;03/05/2023;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;23HA09;sec.;D1;PB6;XX;25,4;7;26,00;1,49;-2,3;-0,60;-0,4;TB;774;33,08;1,66;-23,2;-7,68;-4,6;-2;07/06/2023;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;23HA09;sec.;D1;PB6;XX;25,5;7;26,00;1,49;-1,9;-0,50;-0,3;TB;774;33,08;1,66;-22,9;-7,58;-4,6;-2;07/06/2023;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;23HA10;sec.;D1;PB6;XX;74,9;7;75,33;1,22;-0,6;-0,43;-0,3;TB;774;69,52;6,44;7,7;5,38;0,8;B+;07/06/2023;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;23HA10;sec.;D1;PB6;XX;73,9;7;75,33;1,22;-1,9;-1,43;-1,1;TB;774;69,52;6,44;6,3;4,38;0,7;B+;07/06/2023;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;23HA11;sec.;D1;PB6;XX;25,2;7;26,01;1,29;-3,1;-0,81;-0,6;TB;760;33,17;1,50;-24,0;-7,97;-5,3;-2;12/07/2023;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;23HA11;sec.;D1;PB6;XX;25,8;7;26,01;1,29;-0,8;-0,21;-0,1;TB;760;33,17;1,50;-22,2;-7,37;-4,9;-2;12/07/2023;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;23HA12;sec.;D1;PB6;XX;46,2;7;47,20;3,28;-2,1;-1,00;-0,3;TB;755;49,56;6,83;-6,8;-3,36;-0,5;B-;12/07/2023;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;23HA12;sec.;D1;PB6;XX;45,0;7;47,20;3,28;-4,7;-2,20;-0,6;TB;755;49,56;6,83;-9,2;-4,56;-0,7;B-;12/07/2023;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;23HA13;sec.;D1;PB6;XX;25,6;7;25,66;0,92;-0,2;-0,06;-0,1;TB;752;33,25;1,46;-23,0;-7,65;-5,2;-2;30/08/2023;10,0;, Maud LEBAS
CK;TCA;1952A;23HA13;sec.;D1;PB6;XX;26,0;7;25,66;0,92;1,3;0,34;0,3;TB;752;33,25;1,46;-21,8;-7,25;-5,0;-2;30/08/2023;10,0;
CK;TCA;1952;23HA14;sec.;D1;PB6;XX;31,0;7;30,99;0,54;0,0;0,01;0,0;TB;749;36,49;3,18;-15,0;-5,49;-1,7;-1;30/08/2023;10,0;, Maud LEBAS
CK;TCA;1952A;23HA14;sec.;D1;PB6;XX;31,6;7;30,99;0,54;2,0;0,61;1,0;TB;749;36,49;3,18;-13,4;-4,89;-1,5;-1;30/08/2023;10,0;
CK;TCA;1952;23HA15;sec.;D1;PB6;XX;31,5;7;31,50;1,23;0,0;0,00;0,0;TB;752;36,58;3,15;-13,9;-5,08;-1,6;-1;04/10/2023;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;23HA15;sec.;D1;PB6;XX;31,0;7;31,50;1,23;-1,6;-0,50;-0,4;TB;752;36,58;3,15;-15,3;-5,58;-1,8;-1;04/10/2023;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;23HA16;sec.;D1;PB6;XX;45,6;7;46,71;3,08;-2,4;-1,11;-0,3;TB;754;49,42;6,80;-7,7;-3,82;-0,6;B-;04/10/2023;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;23HA16;sec.;D1;PB6;XX;45,6;7;46,71;3,08;-2,4;-1,11;-0,3;TB;754;49,42;6,80;-7,7;-3,82;-0,6;B-;04/10/2023;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;23HA17;sec.;D1;PB6;XX;47,6;7;47,54;3,16;0,1;0,06;0,0;TB;737;49,66;6,76;-4,1;-2,06;-0,3;TB;08/11/2023;12,0;
CK;TCA;1952A;23HA17;sec.;D1;PB6;XX;46,8;7;47,54;3,16;-1,6;-0,74;-0,2;TB;737;49,66;6,76;-5,8;-2,86;-0,4;TB;08/11/2023;12,0;
CK;TCA;1952;23HA18;sec.;D1;PB6;XX;74,6;7;74,84;0,64;-0,3;-0,24;-0,3;TB;735;69,49;6,82;7,4;5,11;0,7;B+;08/11/2023;12,0;
CK;TCA;1952A;23HA18;sec.;D1;PB6;XX;75,1;7;74,84;0,64;0,3;0,26;0,4;TB;735;69,49;6,82;8,1;5,61;0,8;B+;08/11/2023;12,0;
CK;TCA;1952;23HA19;sec.;D1;PB6;XX;25,2;7;25,46;1,25;-1,0;-0,26;-0,2;TB;729;32,34;1,66;-22,1;-7,14;-4,3;-2;06/12/2023;10,0;
CK;TCA;1952A;23HA19;sec.;D1;PB6;XX;25,3;7;25,46;1,25;-0,6;-0,16;-0,1;TB;729;32,34;1,66;-21,8;-7,04;-4,3;-2;06/12/2023;10,0;
CK;TCA;1952;23HA20;sec.;D1;PB6;XX;44,5;7;46,00;3,04;-3,3;-1,50;-0,4;TB;726;48,55;6,72;-8,3;-4,05;-0,6;B-;06/12/2023;12,0;
CK;TCA;1952A;23HA20;sec.;D1;PB6;XX;45,3;7;46,00;3,04;-1,5;-0,70;-0,2;TB;726;48,55;6,72;-6,7;-3,25;-0,5;B-;06/12/2023;12,0;
CK;TCA;1952;24HA01;sec.;D1;PB6;XX;32,6;7;34,51;2,12;-5,5;-1,91;-0,8;TB;748;38,69;2,83;-15,7;-6,09;-2,2;-1;31/01/2024;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;24HA01;sec.;D1;PB6;XX;32,8;7;34,51;2,12;-5,0;-1,71;-0,7;TB;748;38,69;2,83;-15,2;-5,89;-2,1;-1;31/01/2024;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;24HA02;sec.;D1;PB6;XX;67,7;7;69,83;3,11;-3,1;-2,13;-0,6;TB;746;68,59;5,22;-1,3;-0,89;-0,2;TB;31/01/2024;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;24HA02;sec.;D1;PB6;XX;67,2;7;69,83;3,11;-3,8;-2,63;-0,8;TB;746;68,59;5,22;-2,0;-1,39;-0,3;TB;31/01/2024;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;24HA03;sec.;D1;PB6;XX;32,3;8;34,43;2,01;-6,2;-2,13;-1,0;B-;752;38,80;2,71;-16,8;-6,50;-2,4;-1;06/03/2024;10,0;Maud LEBAS
CK;TCA;1952A;24HA03;sec.;D1;PB6;XX;32,4;8;34,43;2,01;-5,9;-2,03;-0,9;B-;752;38,80;2,71;-16,5;-6,40;-2,4;-1;06/03/2024;10,0;Marie BRIONNE-FRANCOIS, Maud LEBAS
CK;TCA;1952;24HA04;sec.;D1;PB6;XX;43,8;8;48,71;4,83;-10,1;-4,91;-0,9;B-;754;50,57;7,01;-13,4;-6,77;-1,0;-1;06/03/2024;12,0;Maud LEBAS
CK;TCA;1952A;24HA04;sec.;D1;PB6;XX;44,2;8;48,71;4,83;-9,3;-4,51;-0,9;B-;754;50,57;7,01;-12,6;-6,37;-0,9;-1;06/03/2024;12,0;Marie BRIONNE-FRANCOIS, Maud LEBAS
CK;TCA;1952;24HA05;sec.;D1;PB6;XX;24,6;7;25,96;1,32;-5,2;-1,36;-0,9;TB;726;32,70;1,59;-24,8;-8,10;-5,1;-2;03/04/2024;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;24HA05;sec.;D1;PB6;XX;24,7;7;25,96;1,32;-4,9;-1,26;-0,9;TB;726;32,70;1,59;-24,5;-8,00;-5,0;-2;03/04/2024;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952C;24HA05;sec.;D1;PB7;XX;23,7;41;24,07;0,77;-1,5;-0,37;-0,5;TB;726;32,70;1,59;-27,5;-9,00;-5,7;-2;03/04/2024;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;24HA06;sec.;D1;PB6;XX;67,3;7;70,33;3,27;-4,3;-3,03;-0,8;TB;723;68,79;4,87;-2,2;-1,49;-0,3;TB;03/04/2024;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;24HA06;sec.;D1;PB6;XX;68,3;7;70,33;3,27;-2,9;-2,03;-0,6;TB;723;68,79;4,87;-0,7;-0,49;-0,1;TB;03/04/2024;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952C;24HA06;sec.;D1;PB7;XX;60,9;41;58,63;4,02;3,9;2,27;0,6;TB;723;68,79;4,87;-11,5;-7,89;-1,6;B-;03/04/2024;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;24HA07;sec.;D1;PB6;XX;24,2;7;25,87;1,41;-6,5;-1,67;-1,1;B-;729;32,66;1,60;-25,9;-8,46;-5,3;-2;15/05/2024;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;24HA07;sec.;D1;PB6;XX;24,6;7;25,87;1,41;-4,9;-1,27;-0,8;TB;729;32,66;1,60;-24,7;-8,06;-5,1;-2;15/05/2024;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952C;24HA07;sec.;D1;PB7;XX;22,9;43;24,06;0,63;-4,8;-1,16;-1,8;TB;729;32,66;1,60;-29,9;-9,76;-6,1;-2;15/05/2024;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;24HA08;sec.;D1;PB6;XX;43,1;7;47,87;4,68;-10,0;-4,77;-0,9;B-;728;50,61;6,88;-14,8;-7,51;-1,1;-1;15/05/2024;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;24HA08;sec.;D1;PB6;XX;44,1;7;47,87;4,68;-7,9;-3,77;-0,7;B-;728;50,61;6,88;-12,9;-6,51;-0,9;-1;15/05/2024;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952C;24HA08;sec.;D1;PB7;XX;35,7;43;40,62;2,97;-12,1;-4,92;-1,7;-1;728;50,61;6,88;-29,5;-14,91;-2,2;-2;15/05/2024;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;24HA09;sec.;D1;PB7;XX;23,0;43;23,96;0,67;-4,0;-0,96;-1,4;TB;729;32,57;1,61;-29,4;-9,57;-6,0;-2;12/06/2024;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;24HA09;sec.;D1;PB7;XX;23,2;43;23,96;0,67;-3,2;-0,76;-1,1;TB;729;32,57;1,61;-28,8;-9,37;-5,8;-2;12/06/2024;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;24HA10;sec.;D1;PB7;XX;60,5;42;58,55;3,26;3,3;1,95;0,6;TB;726;68,64;5,20;-11,9;-8,14;-1,6;B-;12/06/2024;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;24HA10;sec.;D1;PB7;XX;60,3;42;58,55;3,26;3,0;1,75;0,5;TB;726;68,64;5,20;-12,2;-8,34;-1,6;-1;12/06/2024;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;24HA11;sec.;D1;PB7;XX;22,5;44;23,72;0,78;-5,1;-1,22;-1,6;B-;733;32,41;1,58;-30,6;-9,91;-6,3;-3;10/07/2024;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;24HA11;sec.;D1;PB7;XX;22,4;44;23,72;0,78;-5,6;-1,32;-1,7;B-;733;32,41;1,58;-30,9;-10,01;-6,3;-3;10/07/2024;10,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;24HA12;sec.;D1;PB7;XX;36,7;44;;;;;;*;731;48,99;6,82;-25,1;-12,29;-1,8;-2;10/07/2024;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952A;24HA12;sec.;D1;PB7;XX;35,8;44;;;;;;*;731;48,99;6,82;-26,9;-13,19;-1,9;-2;10/07/2024;12,0;Marie BRIONNE-FRANCOIS
CK;TCA;1952;24HA13;sec.;D1;PB7;XX;29,6;45;30,70;0,84;-3,6;-1,10;-1,3;TB;732;38,94;2,59;-24,0;-9,34;-3,6;-2;28/08/2024;10,0;Maud LEBAS
